#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         666    0.978219    0.972496 9.20331e-05
         667     0.97825    0.972505 9.22985e-05
         668    0.978281    0.972514 9.25645e-05
         669    0.978312    0.972522 9.28309e-05
         670    0.978343    0.972531  9.3098e-05
         671    0.978374     0.97254 9.33656e-05
         672    0.978405    0.972548 9.36337e-05
         673    0.978436    0.972557 9.39025e-05
         674    0.978468    0.972566 9.41717e-05
         675    0.978499    0.972575 9.44415e-05
         676    0.978531    0.972583 9.47119e-05
         677    0.978562    0.972592 9.49829e-05
         678    0.978594    0.972601 9.52544e-05
         679    0.978626     0.97261 9.55264e-05
         680    0.978658    0.972619 9.57991e-05
         681     0.97869    0.972628 9.60723e-05
         682    0.978722    0.972637  9.6346e-05
         683    0.978754    0.972646 9.66204e-05
         684    0.978786    0.972655 9.68953e-05
         685    0.978819    0.972664 9.71707e-05
         686    0.978851    0.972673 9.74468e-05
         687    0.978884    0.972682 9.77234e-05
         688    0.978916    0.972691 9.80006e-05
         689    0.978949      0.9727 9.82784e-05
         690    0.978982    0.972709 9.85567e-05
         691    0.979015    0.972718 9.88356e-05
         692    0.979048    0.972727 9.91151e-05
         693    0.979081    0.972736 9.93952e-05
         694    0.979114    0.972746 9.96759e-05
         695    0.979147    0.972755 9.99572e-05
         696    0.979181    0.972764 0.000100239
         697    0.979214    0.972773 0.000100521
         698    0.979248    0.972783 0.000100804
         699    0.979281    0.972792 0.000101088
         700    0.979315    0.972801 0.000101372
         701    0.979349    0.972811 0.000101657
         702    0.979383     0.97282 0.000101942
         703    0.979417    0.972829 0.000102228
         704    0.979451    0.972839 0.000102515
         705    0.979485    0.972848 0.000102802
         706     0.97952    0.972858  0.00010309
         707    0.979554    0.972867 0.000103378
         708    0.979589    0.972877 0.000103667
         709    0.979623    0.972886 0.000103957
         710    0.979658    0.972896 0.000104247
         711    0.979693    0.972905 0.000104538
         712    0.979728    0.972915 0.000104829
         713    0.979763    0.972924 0.000105121
         714    0.979798    0.972934 0.000105414
         715    0.979833    0.972944 0.000105707
         716    0.979868    0.972953 0.000106001
         717    0.979904    0.972963 0.000106296
         718    0.979939    0.972973 0.000106591
         719    0.979975    0.972982 0.000106886
         720    0.980011    0.972992 0.000107183
         721    0.980046    0.973002  0.00010748
         722    0.980082    0.973012 0.000107777
         723    0.980118    0.973022 0.000108075
         724    0.980154    0.973031 0.000108374
         725    0.980191    0.973041 0.000108674
         726    0.980227    0.973051 0.000108974
         727    0.980263    0.973061 0.000109275
         728      0.9803    0.973071 0.000109576
         729    0.980337    0.973081 0.000109878
         730    0.980373    0.973091 0.000110181
         731     0.98041    0.973101 0.000110484
         732    0.980447    0.973111 0.000110788
         733    0.980484    0.973121 0.000111092
         734    0.980521    0.973131 0.000111397
         735    0.980558    0.973141 0.000111703
         736    0.980596    0.973151  0.00011201
         737    0.980633    0.973162 0.000112317
         738    0.980671    0.973172 0.000112625
         739    0.980709    0.973182 0.000112933
         740    0.980746    0.973192 0.000113242
         741    0.980784    0.973202 0.000113552
         742    0.980822    0.973213 0.000113862
         743     0.98086    0.973223 0.000114173
         744    0.980898    0.973233 0.000114485
         745    0.980937    0.973244 0.000114797
         746    0.980975    0.973254  0.00011511
         747    0.981014    0.973264 0.000115424
         748    0.981052    0.973275 0.000115738
         749    0.981091    0.973285 0.000116053
         750     0.98113    0.973296 0.000116369
         751    0.981169    0.973306 0.000116685
         752    0.981208    0.973317 0.000117002
         753    0.981247    0.973327  0.00011732
         754    0.981286    0.973338 0.000117638
         755    0.981326    0.973348 0.000117957
         756    0.981365    0.973359 0.000118277
         757    0.981405     0.97337 0.000118597
         758    0.981445     0.97338 0.000118918
         759    0.981485    0.973391  0.00011924
         760    0.981525    0.973402 0.000119562
         761    0.981565    0.973412 0.000119885
         762    0.981605    0.973423 0.000120209
         763    0.981645    0.973434 0.000120534
         764    0.981686    0.973445 0.000120859
         765    0.981726    0.973456 0.000121185
         766    0.981767    0.973466 0.000121511
         767    0.981808    0.973477 0.000121839
         768    0.981848    0.973488 0.000122167
         769    0.981889    0.973499 0.000122495
         770     0.98193     0.97351 0.000122825
         771    0.981972    0.973521 0.000123155
         772    0.982013    0.973532 0.000123485
         773    0.982054    0.973543 0.000123817
         774    0.982096    0.973554 0.000124149
         775    0.982138    0.973565 0.000124482
         776     0.98218    0.973576 0.000124815
         777    0.982221    0.973587  0.00012515
         778    0.982263    0.973599 0.000125485
         779    0.982306     0.97361  0.00012582
         780    0.982348    0.973621 0.000126157
         781     0.98239    0.973632 0.000126494
         782    0.982433    0.973643 0.000126832
         783    0.982475    0.973655  0.00012717
         784    0.982518    0.973666  0.00012751
         785    0.982561    0.973677  0.00012785
         786    0.982604    0.973689 0.000128191
         787    0.982647      0.9737 0.000128532
         788     0.98269    0.973711 0.000128874
         789    0.982734    0.973723 0.000129217
         790    0.982777    0.973734 0.000129561
         791    0.982821    0.973746 0.000129906
         792    0.982865    0.973757 0.000130251
         793    0.982908    0.973769 0.000130597
         794    0.982952     0.97378 0.000130943
         795    0.982996    0.973792 0.000131291
         796    0.983041    0.973804 0.000131639
         797    0.983085    0.973815 0.000131988
         798    0.983129    0.973827 0.000132338
         799    0.983174    0.973839 0.000132688
         800    0.983219     0.97385 0.000133039
         801    0.983264    0.973862 0.000133391
         802    0.983309    0.973874 0.000133744
         803    0.983354    0.973886 0.000134097
         804    0.983399    0.973898 0.000134451
         805    0.983444    0.973909 0.000134806
         806     0.98349    0.973921 0.000135162
         807    0.983535    0.973933 0.000135519
         808    0.983581    0.973945 0.000135876
         809    0.983627    0.973957 0.000136234
         810    0.983673    0.973969 0.000136593
         811    0.983719    0.973981 0.000136952
         812    0.983765    0.973993 0.000137313
         813    0.983812    0.974005 0.000137674
         814    0.983858    0.974017 0.000138036
         815    0.983905     0.97403 0.000138399
         816    0.983952    0.974042 0.000138762
         817    0.983999    0.974054 0.000139127
         818    0.984046    0.974066 0.000139492
         819    0.984093    0.974078 0.000139857
         820     0.98414    0.974091 0.000140224
         821    0.984187    0.974103 0.000140592
         822    0.984235    0.974115  0.00014096
         823    0.984283    0.974128 0.000141329
         824    0.984331     0.97414 0.000141699
         825    0.984379    0.974152  0.00014207
         826    0.984427    0.974165 0.000142441
         827    0.984475    0.974177 0.000142813
         828    0.984523     0.97419 0.000143186
         829    0.984572    0.974202  0.00014356
         830     0.98462    0.974215 0.000143935
         831    0.984669    0.974227 0.000144311
         832    0.984718     0.97424 0.000144687
         833    0.984767    0.974253 0.000145064
         834    0.984816    0.974265 0.000145442
         835    0.984866    0.974278 0.000145821
         836    0.984915    0.974291 0.000146201
         837    0.984965    0.974304 0.000146581
         838    0.985015    0.974316 0.000146962
         839    0.985065    0.974329 0.000147344
         840    0.985115    0.974342 0.000147727
         841    0.985165    0.974355 0.000148111
         842    0.985215    0.974368 0.000148496
         843    0.985266    0.974381 0.000148881
         844    0.985316    0.974394 0.000149268
         845    0.985367    0.974407 0.000149655
         846    0.985418     0.97442 0.000150043
         847    0.985469    0.974433 0.000150432
         848     0.98552    0.974446 0.000150822
         849    0.985572    0.974459 0.000151212
         850    0.985623    0.974472 0.000151604
         851    0.985675    0.974485 0.000151996
         852    0.985726    0.974498 0.000152389
         853    0.985778    0.974512 0.000152783
         854     0.98583    0.974525 0.000153178
         855    0.985883    0.974538 0.000153574
         856    0.985935    0.974551 0.000153971
         857    0.985988    0.974565 0.000154368
         858     0.98604    0.974578 0.000154766
         859    0.986093    0.974592 0.000155166
